"","player_id","player_name","cluster","player_team","dob","height"
"725",12504,"Sam Powell-Pepper",5,"Port Adelaide",1998-01-08,187
"726",12505,"Andrew McGrath",3,"Essendon",1998-06-02,178
"727",12506,"Ben Ainsworth",5,"Gold Coast",1998-02-10,178
"728",12507,"Jack Bowes",3,"Gold Coast",1998-01-26,187
"729",12508,"Mitchell Hibberd",6,"North Melbourne",1996-09-23,192
"730",12508,"Mitchell Hibberd",6,"Essendon",1996-09-23,192
"731",12509,"Declan Mountford",5,"North Melbourne",1997-02-13,181
"732",12510,"Braydon Preuss",2,"North Melbourne",1995-06-16,206
"733",12510,"Braydon Preuss",2,"Melbourne",1995-06-16,206
"734",12511,"Jy Simpkin",5,"North Melbourne",1998-03-05,182
"735",12512,"Tim Taranto",4,"Greater Western Sydney",1998-01-28,187
"736",12513,"Brandan Parfitt",5,"Geelong",1998-04-27,180
"737",12514,"Tom Stewart",3,"Geelong",1993-03-15,190
"738",12515,"Robbie Fox",6,"Sydney",1993-04-16,186
"739",12516,"Will Hayward",7,"Sydney",1998-10-26,187
"740",12517,"Nic Newman",3,"Carlton",1993-01-15,187
"741",12517,"Nic Newman",3,"Sydney",1993-01-15,187
"742",12518,"Teia Miles",6,"Hawthorn",1996-11-02,180
"743",12519,"Jordan Dawson",5,"Sydney",1997-04-09,192
"744",12520,"Sam Durdin",1,"North Melbourne",1996-06-06,198
"745",12521,"James Parsons",5,"Geelong",1997-04-12,190
"746",12522,"Tim Smith",7,"Melbourne",1991-02-20,192
"747",12523,"Harley Balic",5,"Fremantle",1997-01-05,187
"748",12524,"Griffin Logue",1,"Fremantle",1998-04-13,193
"749",12525,"Jarrod Berry",5,"Brisbane Lions",1998-02-05,193
"750",12526,"Hugh McCluggage",4,"Brisbane Lions",1998-03-03,187
"751",12527,"Tom Williamson",1,"Carlton",1998-12-12,190
"752",12528,"Zac Fisher",5,"Carlton",1998-06-15,177
"753",12529,"Ben Long",6,"St Kilda",1997-08-21,184
"754",12530,"Cedric Cox",6,"Brisbane Lions",1997-08-19,183
"755",12531,"Aidyn Johnson",6,"Port Adelaide",1997-10-31,185
"756",12532,"Cameron Polson",6,"Carlton",1998-03-11,177
"757",12533,"Lewis Melican",1,"Sydney",1996-11-04,195
"758",12534,"Ed Vickers-Willis",1,"North Melbourne",1996-03-28,190
"759",12535,"Ben McNiece",1,"Essendon",1992-03-22,178
"760",12536,"Kurt Mutimer",6,"West Coast",1997-03-11,185
"761",12537,"Ivan Soldo",2,"Richmond",1996-04-14,204
"762",12538,"Brad Scheer",6,"Gold Coast",1998-08-31,184
"763",12539,"Daniel Lloyd",5,"Greater Western Sydney",1992-02-18,187
"764",12540,"Mark O'Connor",1,"Geelong",1997-01-17,191
"765",12541,"Harry Perryman",3,"Greater Western Sydney",1998-12-19,184
"766",12542,"Shai Bolton",5,"Richmond",1998-12-08,175
"767",12543,"Jordan Gallucci",5,"Adelaide",1998-05-04,182
"768",12544,"Hugh Greenwood",4,"Gold Coast",1992-03-06,191
"769",12544,"Hugh Greenwood",4,"Adelaide",1992-03-06,191
"770",12545,"Jordan Cunico",5,"Geelong",1996-05-07,185
"771",12546,"James Cousins",5,"Hawthorn",1998-03-19,185
"772",12547,"Dallas Willsmore",6,"Hawthorn",1995-05-29,191
"773",12548,"Tim English",2,"Western Bulldogs",1997-08-10,205
"774",12549,"Will Brodie",5,"Gold Coast",1998-08-23,189
"775",12550,"Luke Ryan",3,"Fremantle",1996-02-06,187
"776",12551,"Jonathon Beech",6,"Adelaide",1990-11-09,188
"777",12552,"Brennan Cox",7,"Fremantle",1998-08-13,195
"778",12553,"Callum L. Brown",5,"Collingwood",1998-04-27,178
"779",12554,"Alex Witherden",3,"Brisbane Lions",1998-09-10,188
"780",12555,"Sean Darcy",2,"Fremantle",1998-06-12,202
"781",12556,"Josh Deluca",6,"Fremantle",1996-05-11,179
"782",12556,"Josh Deluca",6,"Carlton",1996-05-11,179
"783",12557,"Jeremy Finlayson",6,"Greater Western Sydney",1996-02-09,196
"784",12558,"Wylie Buzza",7,"Geelong",1996-03-02,199
"785",12559,"Zach Guthrie",1,"Geelong",1998-06-30,187
"786",12560,"Sam Simpson",6,"Geelong",1998-06-14,180
"787",12561,"Tyson Stengle",6,"Adelaide",1998-10-19,172
"788",12561,"Tyson Stengle",6,"Richmond",1998-10-19,172
"789",12562,"Dan Nielson",1,"North Melbourne",1996-05-09,194
"790",12563,"Ryan Nyhuis",1,"Fremantle",1996-09-06,190
"791",12564,"Joe Atley",5,"Port Adelaide",1998-08-04,186
"792",12565,"Josh Battle",6,"St Kilda",1998-09-01,193
"793",12566,"Cameron Zurhaar",7,"North Melbourne",1998-05-22,189
"794",12567,"Lewis Young",1,"Western Bulldogs",1998-12-20,197
"795",12568,"Alex Keath",1,"Western Bulldogs",1992-01-20,197
"796",12568,"Alex Keath",1,"Adelaide",1992-01-20,197
"797",12569,"Nick Larkey",6,"North Melbourne",1998-06-06,198
"798",12570,"Josh Williams",6,"North Melbourne",1998-06-12,190
"799",12571,"Jack Scrimshaw",1,"Hawthorn",1998-09-04,193
"800",12571,"Jack Scrimshaw",1,"Gold Coast",1998-09-04,193
"801",12572,"Rowan Marshall",2,"St Kilda",1995-11-24,201
"802",12573,"Conor Glass",1,"Hawthorn",1997-09-28,189
"803",12574,"Will Setterfield",5,"Carlton",1998-02-05,192
"804",12574,"Will Setterfield",5,"Greater Western Sydney",1998-02-05,192
"805",12575,"Harry McKay",7,"Carlton",1997-12-24,204
"806",12576,"Max Spencer",1,"Gold Coast",1997-10-04,190
"807",12577,"Luke Partington",6,"West Coast",1997-03-05,181
"808",12578,"Jacob Allison",5,"Brisbane Lions",1998-04-16,195
"809",12579,"Sam Skinner",6,"Brisbane Lions",1997-06-29,198
"810",12580,"Corey Maynard",5,"Melbourne",1991-10-07,185
"811",12581,"Todd Marshall",7,"Port Adelaide",1998-10-08,198
"812",12582,"Josh Daicos",5,"Collingwood",1998-11-26,178
"813",12583,"Josh Begley",6,"Essendon",1998-07-03,188
"814",12584,"Jack Graham",5,"Richmond",1998-02-25,181
"815",12585,"Harry Morrison",5,"Hawthorn",1998-11-12,180
"816",12586,"Patrick Lipinski",5,"Western Bulldogs",1998-07-17,187
"817",12587,"Kayle Kirby",6,"Collingwood",1998-10-26,182
"818",12588,"Ben McKay",1,"North Melbourne",1997-12-24,201
"819",12589,"Paddy Dow",5,"Carlton",1999-10-16,187
"820",12590,"Tom Doedee",1,"Adelaide",1997-03-01,188
"821",12591,"Darcy Fogarty",7,"Adelaide",1999-09-25,193
"822",12592,"Lachlan Murphy",6,"Adelaide",1998-12-04,176
"823",12593,"Hunter Clark",3,"St Kilda",1999-03-26,187
"824",12594,"Cam Rayner",5,"Brisbane Lions",1999-10-21,187
"825",12595,"Bailey Banfield",5,"Fremantle",1998-02-26,190
"826",12596,"Andrew Brayshaw",5,"Fremantle",1999-11-08,184
"827",12597,"Sam Murray",3,"Collingwood",1997-09-02,189
"828",12598,"Jaidyn Stephenson",7,"Collingwood",1999-01-15,188
"829",12599,"Luke Davies-Uniacke",5,"North Melbourne",1999-06-08,188
"830",12600,"Zac Langdon",6,"Greater Western Sydney",1995-11-13,177
"831",12601,"Billy Gowers",7,"Western Bulldogs",1996-06-10,187
"832",12602,"Aaron Naughton",7,"Western Bulldogs",1999-11-30,195
"833",12603,"Bayley Fritsch",7,"Melbourne",1996-12-06,188
"834",12604,"Lachie Fogarty",5,"Geelong",1999-04-01,180
"835",12605,"Tim Kelly",4,"West Coast",1994-07-26,182
"836",12605,"Tim Kelly",4,"Geelong",1994-07-26,182
"837",12606,"Esava Ratugolea",7,"Geelong",1998-07-24,197
"838",12607,"Liam Ryan",7,"West Coast",1996-10-02,179
"839",12608,"Daniel Venables",6,"West Coast",1998-11-19,187
"840",12609,"Jake Waterman",7,"West Coast",1998-05-06,191
"841",12610,"Adam Cerra",5,"Fremantle",1999-10-07,188
"842",12611,"Mitchell Crowden",6,"Fremantle",1999-04-28,176
"843",12612,"Ed Richards",5,"Western Bulldogs",1999-07-03,185
"844",12613,"Willie Rioli",5,"West Coast",1995-06-04,175
"845",12614,"Jack Henry",1,"Geelong",1998-08-29,191
"846",12615,"Nick Coffield",1,"St Kilda",1999-10-23,191
"847",12616,"Jack Higgins",5,"Richmond",1999-03-19,177
"848",12617,"Zac Bailey",5,"Brisbane Lions",1999-09-23,182
"849",12618,"Lochie O'Brien",6,"Carlton",1999-09-18,185
"850",12619,"Matt Guelfi",5,"Essendon",1997-08-14,184
"851",12620,"David Mirra",3,"Hawthorn",1991-03-20,186
"852",12621,"Myles Poholke",6,"Adelaide",1998-07-10,186
"853",12622,"Taylin Duman",1,"Fremantle",1998-04-18,193
"854",12623,"Ben Ronke",5,"Sydney",1997-12-18,183
"855",12624,"Nick Shipley",6,"Greater Western Sydney",1999-06-25,188
"856",12625,"Oscar McInerney",2,"Brisbane Lions",1994-07-10,205
"857",12626,"James Worpel",4,"Hawthorn",1999-01-24,185
"858",12627,"Kobe Mutch",6,"Essendon",1998-03-18,187
"859",12628,"Charlie Spargo",6,"Melbourne",1999-11-25,173
"860",12629,"Flynn Appleby",6,"Collingwood",1999-01-21,187
"861",12630,"Jack Petruccelle",6,"West Coast",1999-04-12,185
"862",12631,"Charlie Ballard",1,"Gold Coast",1999-07-23,195
"863",12632,"Brayden Crossley",6,"Gold Coast",1999-08-16,198
"864",12633,"Matt Eagles",6,"Brisbane Lions",1990-02-09,200
"865",12634,"Tom McCartin",7,"Sydney",1999-12-30,193
"866",12635,"Isaac Cumming",1,"Greater Western Sydney",1998-08-11,184
"867",12636,"Brayden Ainsworth",6,"West Coast",1998-11-21,184
"868",12637,"Ed Phillips",5,"St Kilda",1998-03-29,187
"869",12638,"Jacob Heron",6,"Gold Coast",1999-12-10,180
"870",12639,"Dylan Clarke",6,"Essendon",1998-09-06,187
"871",12640,"Jordan Ridley",1,"Essendon",1998-10-20,192
"872",12641,"Bailey Rice",1,"St Kilda",1997-02-10,184
"873",12642,"Pat Kerr",7,"Carlton",1998-07-31,197
"874",12643,"Mitchell Lewis",7,"Hawthorn",1998-10-14,198
"875",12644,"Ryley Stoddart",6,"Sydney",1999-10-15,186
"876",12645,"Jamaine Jones",6,"West Coast",1998-09-29,180
"877",12645,"Jamaine Jones",6,"Geelong",1998-09-29,180
"878",12646,"Paul Ahern",5,"North Melbourne",1996-08-01,183
"879",12647,"Tom Murphy",6,"North Melbourne",1998-01-19,189
"880",12648,"Brody Mihocek",7,"Collingwood",1993-02-04,192
"881",12649,"Stefan Giro",5,"Fremantle",1999-03-10,175
"882",12650,"Scott Jones",2,"Fremantle",1995-05-20,203
"883",12651,"Sam Taylor",1,"Greater Western Sydney",1999-05-05,196
"884",12652,"Jarrod Brander",6,"West Coast",1999-02-11,195
"885",12653,"Patrick Wilson",5,"Adelaide",1994-12-11,188
"886",12654,"Ryan Garthwaite",1,"Richmond",1998-06-30,192
"887",12655,"Jacob Dawson",5,"Gold Coast",1999-11-03,182
"888",12656,"Brad Lynch",5,"Western Bulldogs",1997-07-11,187
"889",12657,"Quinton Narkle",5,"Geelong",1997-12-03,181
"890",12658,"Wil Powell",6,"Gold Coast",1999-08-26,185
"891",12659,"Brayden Sier",5,"Collingwood",1997-12-12,191
"892",12660,"Harrison Petty",1,"Melbourne",1999-11-12,197
"893",12661,"Darragh Joyce",1,"St Kilda",1997-04-23,195
"894",12662,"Oscar Allen",7,"West Coast",1999-03-19,192
"895",12663,"Brent Daniels",5,"Greater Western Sydney",1999-03-09,170
"896",12664,"Alex Morgan",1,"North Melbourne",1996-01-28,182
"897",12665,"Colin O'Riordan",1,"Sydney",1995-10-12,187
"898",12666,"Darcy Cameron",6,"Collingwood",1995-07-18,205
"899",12666,"Darcy Cameron",6,"Sydney",1995-07-18,205
"900",12667,"Jarrod Lienert",3,"Port Adelaide",1994-08-05,195
"901",12668,"Liam Baker",5,"Richmond",1998-01-27,173
"902",12669,"Will Walker",5,"North Melbourne",1999-03-30,186
"903",12670,"Fergus Greene",7,"Western Bulldogs",1997-12-20,187
"904",12671,"Kane Farrell",6,"Port Adelaide",1999-03-17,182
"905",12672,"Ryan Abbott",2,"Geelong",1991-06-25,200
"906",12672,"Ryan Abbott",2,"St Kilda",1991-06-25,200
"907",12673,"Brandon Starcevich",6,"Brisbane Lions",1999-07-24,188
"908",12674,"Jack Madgen",1,"Collingwood",1993-04-25,192
"909",12675,"Nathan Freeman",5,"St Kilda",1995-06-16,183
"910",12676,"Aiden Bonar",6,"North Melbourne",1999-03-08,188
"911",12676,"Aiden Bonar",6,"Greater Western Sydney",1999-03-08,188
"912",12677,"Ben Paton",1,"St Kilda",1998-10-19,187
"913",12678,"Conor Nash",6,"Hawthorn",1998-07-28,197
"914",12679,"Sam Switkowski",5,"Fremantle",1996-11-20,179
"915",12680,"Nathan Murphy",1,"Collingwood",1999-12-15,190
"916",12681,"Tom De Koning",6,"Carlton",1999-07-16,203
"917",12682,"Billy Frampton",7,"Adelaide",1996-11-20,200
"918",12682,"Billy Frampton",7,"Port Adelaide",1996-11-20,200
"919",12683,"Elliott Himmelberg",7,"Adelaide",1998-06-04,198
"920",12684,"Michael Gibbons",5,"Carlton",1995-05-15,175
"921",12685,"Sam Walsh",4,"Carlton",2000-07-02,184
"922",12686,"Noah Balta",1,"Richmond",1999-10-23,194
"923",12687,"Tom Atkins",5,"Geelong",1995-09-18,180
"924",12688,"Jordan Clark",5,"Geelong",2000-10-16,185
"925",12689,"Charlie Constable",5,"Geelong",1999-05-18,191
"926",12690,"Gryan Miers",5,"Geelong",1999-03-30,178
"927",12691,"Marty Hore",1,"Melbourne",1996-03-05,190
"928",12692,"Tom Sparrow",5,"Melbourne",2000-05-31,183
"929",12693,"Zak Butters",5,"Port Adelaide",2000-09-08,181
"930",12694,"Willem Drew",5,"Port Adelaide",1998-10-01,188
"931",12695,"Xavier Duursma",5,"Port Adelaide",2000-07-07,186
"932",12696,"Connor Rozee",5,"Port Adelaide",2000-01-22,185
"933",12697,"Chayce Jones",6,"Adelaide",2000-01-14,180
"934",12698,"Bailey Smith",4,"Western Bulldogs",2000-12-07,185
"935",12699,"Nick Blakey",5,"Sydney",2000-02-27,195
"936",12700,"Matthew Parker",6,"St Kilda",1996-01-25,190
"937",12701,"Callum Wilkie",1,"St Kilda",1996-03-10,191
"938",12702,"Chris Burgess",1,"Gold Coast",1995-11-26,191
"939",12703,"Jack Lukosius",3,"Gold Coast",2000-08-09,195
"940",12704,"Lachie Schultz",6,"Fremantle",1997-11-30,178
"941",12705,"Bailey Scott",5,"North Melbourne",2000-07-09,186
"942",12706,"Jay Lockhart",6,"Melbourne",1996-02-03,177
"943",12707,"Tarryn Thomas",6,"North Melbourne",2000-03-25,189
"944",12708,"Sydney Stack",5,"Richmond",2000-04-28,179
"945",12709,"Josh Rotham",1,"West Coast",1998-02-25,193
"946",12710,"Dylan Moore",5,"Hawthorn",1999-08-04,176
"947",12711,"Justin McInerney",6,"Sydney",2000-08-18,187
"948",12712,"Jack Ross",5,"Richmond",2000-09-03,187
"949",12713,"Brayden Ham",6,"Essendon",1999-04-25,181
"950",12714,"Jackson Hately",5,"Greater Western Sydney",2000-10-21,190
"951",12715,"James Rowbottom",5,"Sydney",2000-09-19,186
"952",12716,"Will Hayes",5,"Western Bulldogs",1995-06-05,181
"953",12717,"Lachie Young",6,"Western Bulldogs",1999-04-06,189
"954",12718,"Josh Corbett",7,"Gold Coast",1996-04-23,190
"955",12719,"Noah Answerth",1,"Brisbane Lions",1999-08-06,182
"956",12720,"Declan Keilty",6,"Melbourne",1995-05-08,194
"957",12721,"Liam Stocker",5,"Carlton",2000-01-23,184
"958",12722,"Curtis Taylor",6,"North Melbourne",2000-04-06,187
"959",12723,"Oskar Baker",5,"Melbourne",1998-05-25,184
"960",12724,"Robbie Young",6,"St Kilda",1995-03-02,179
"961",12725,"Mitchell Hinge",5,"Brisbane Lions",1998-06-26,190
"962",12726,"Darcy Fort",2,"Geelong",1993-08-06,204
"963",12727,"Joel Garner",1,"Port Adelaide",1999-05-21,184
"964",12728,"Ben King",7,"Gold Coast",2000-07-07,202
"965",12729,"Peter Ladhams",2,"Port Adelaide",1998-01-14,202
"966",12730,"Callum Coleman-Jones",6,"Richmond",1999-06-13,200
"967",12731,"Brett Bewley",5,"Fremantle",1995-04-14,185
"968",12732,"Ryan Gardner",6,"Western Bulldogs",1997-06-01,197
"969",12733,"Patrick Naish",5,"Richmond",1999-01-15,182
"970",12734,"Nick Hind",5,"St Kilda",1994-08-19,180
"971",12735,"Jake Stein",1,"Greater Western Sydney",1994-01-17,195
"972",12736,"Jarrod Cameron",6,"West Coast",2000-05-03,182
"973",12737,"Ben Davis",6,"Adelaide",1997-05-19,187
"974",12738,"Oliver Hanrahan",6,"Hawthorn",1998-08-27,181
"975",12739,"Kyron Hayden",6,"North Melbourne",1999-06-07,186
"976",12740,"Isaac Quaynor",1,"Collingwood",2000-01-15,180
"977",12741,"Derek Eggmolesse-Smith",3,"Richmond",1998-05-04,180
"978",12742,"Kyle Dunkley",6,"Melbourne",2000-06-20,185
"979",12743,"John Noble",3,"Collingwood",1997-03-25,180
"980",12744,"Ian Hill",6,"Greater Western Sydney",2000-02-09,175
"981",12745,"Hayden McLean",6,"Sydney",1999-01-20,197
"982",12746,"Francis Watson",1,"West Coast",1995-09-29,187
"983",12747,"Doulton Langlands",5,"St Kilda",1999-07-29,187
"984",12748,"Rhylee West",5,"Western Bulldogs",2000-07-12,181
"985",12749,"Connor Idun",1,"Greater Western Sydney",2000-07-29,191
"986",12750,"Jason Carter",6,"Fremantle",2000-01-11,185
"987",12751,"Angus Schumacher",1,"Carlton",1999-03-16,190
"988",12752,"Jye Caldwell",5,"Greater Western Sydney",2000-09-28,183
"989",12753,"Changkuoth Jiath",1,"Hawthorn",1999-06-13,185
"990",12754,"James Bell",6,"Sydney",1999-02-10,183
"991",12755,"Caleb Graham",1,"Gold Coast",2000-09-12,195
"992",12756,"Kade Chandler",6,"Melbourne",2000-01-13,174
"993",12757,"Brandon Zerk-Thatcher",1,"Essendon",1998-08-25,195
"994",12758,"Zach Sproule",6,"Greater Western Sydney",1998-05-12,197
"995",12759,"Tom Jok",5,"Essendon",1997-01-01,193
"996",12760,"Hugh Dixon",6,"Fremantle",1999-02-26,196
"997",12761,"Marlion Pickett",5,"Richmond",1992-01-06,184
"998",12762,"Ben Cavarra",6,"Western Bulldogs",1995-12-20,173
"999",12763,"Tyler Brown",5,"Collingwood",1999-12-09,188
"1000",12764,"Sam Sturt",6,"Fremantle",2000-05-12,189
"1001",12765,"Fischer McAsey",6,"Adelaide",2001-03-08,197
"1002",12766,"Tom Green",4,"Greater Western Sydney",2001-01-23,188
"1003",12767,"Noah Anderson",5,"Gold Coast",2001-02-17,188
"1004",12768,"Connor Budarick",1,"Gold Coast",2001-04-06,175
"1005",12769,"Matthew Rowell",4,"Gold Coast",2001-07-01,178
"1006",12770,"Mitchell Georgiades",7,"Port Adelaide",2001-09-28,191
"1007",12771,"Max King",7,"St Kilda",2000-07-07,202
"1008",12772,"Deven Robertson",6,"Brisbane Lions",2001-06-30,182
"1009",12773,"Toby Bedford",6,"Melbourne",2000-05-27,178
"1010",12774,"Kysaiah Pickett",6,"Melbourne",2001-06-02,170
"1011",12776,"Thomas Berry",6,"Brisbane Lions",2000-05-01,185
"1012",12777,"Hayden Young",1,"Fremantle",2001-04-11,188
"1013",12778,"Trent Rivers",3,"Melbourne",2001-07-30,188
"1014",12779,"Luke Jackson",6,"Melbourne",2001-09-29,198
"1015",12780,"Ned McHenry",6,"Adelaide",2000-07-13,179
"1016",12781,"Laitham Vandermeer",7,"Western Bulldogs",1999-02-03,180
"1017",12782,"Lachlan Ash",1,"Greater Western Sydney",2001-06-21,186
"1018",12783,"Will Hamill",6,"Adelaide",2000-11-17,186
"1019",12784,"Louis Butler",3,"Western Bulldogs",2001-08-26,184
"1020",12785,"Sam Philp",6,"Carlton",2001-08-04,185
"1021",12786,"Caleb Serong",4,"Fremantle",2001-02-09,178
"1022",12787,"Shane McAdam",7,"Adelaide",1995-05-28,181
"1023",12788,"Jack Mahony",6,"North Melbourne",2001-11-12,176
"1024",12789,"Tristan Xerri",6,"North Melbourne",1999-03-15,201
"1025",12790,"Jake Aarts",5,"Richmond",1994-12-08,177
"1026",12791,"Harry Jones",5,"Hawthorn",1999-03-15,185
"1027",12792,"Will Kelly",6,"Collingwood",2000-08-16,194
"1028",12793,"Atu Bosenavulagi",6,"Collingwood",2000-09-17,180
"1029",12794,"Will Day",3,"Hawthorn",2001-06-05,187
"1030",12795,"Josh Morris",6,"Hawthorn",2001-11-07,186
"1031",12796,"Andrew McPherson",1,"Adelaide",1999-06-20,186
"1032",12797,"Izak Rankine",7,"Gold Coast",2000-04-23,179
"1033",12798,"Dylan Stephens",5,"Sydney",2001-01-08,183
"1034",12799,"Chad Warner",6,"Sydney",2001-05-19,181
"1035",12800,"Ned Cahill",6,"Essendon",2001-01-11,178
"1036",12801,"Cody Weightman",6,"Western Bulldogs",2001-01-15,177
"1037",12802,"Elijah Taylor",6,"Sydney",2001-05-01,185
"1038",12803,"Michael Frederick",6,"Fremantle",2000-05-17,183
"1039",12804,"Ryan Byrnes",6,"St Kilda",2001-05-03,181
"1040",12805,"Callum Porter",6,"Western Bulldogs",1999-02-22,182
"1041",12806,"Matthew Ling",6,"Sydney",1999-04-21,184
"1042",12807,"Tobe Watson",1,"Fremantle",1997-12-03,190
"1043",12808,"Bradley Close",6,"Geelong",1998-07-30,181
"1044",12809,"Sam Draper",2,"Essendon",1998-09-28,205
"1045",12810,"Connor Ballenden",6,"Brisbane Lions",1999-03-29,200
"1046",12811,"Kieran Strachan",6,"Adelaide",1995-10-05,204
"1047",12812,"Harry Edwards",6,"West Coast",2000-10-01,197
"1048",12813,"Mark Keane",1,"Collingwood",2000-03-17,194
"1049",12814,"Boyd Woodcock",6,"Port Adelaide",2000-03-05,179
"1050",12815,"Jack Payne",1,"Brisbane Lions",1999-10-15,197
"1051",12816,"Lachlan Hosie",6,"North Melbourne",1997-02-25,189
"1052",12817,"Harry Schoenberg",5,"Adelaide",2001-02-21,180
"1053",12818,"Lachlan Sholl",3,"Adelaide",2000-03-07,185
"1054",12819,"Trey Ruscoe",6,"Collingwood",2001-11-03,190
"1055",12820,"Sam Wicks",6,"Sydney",1999-09-14,181
"1056",12821,"Jeremy Sharp",6,"Gold Coast",2001-08-13,187
"1057",12822,"Xavier O'Halloran",5,"Greater Western Sydney",2000-07-11,186
"1058",12823,"Matthew Cottrell",5,"Carlton",2000-02-29,181
"1059",12824,"Jack Bytel",5,"St Kilda",2000-03-14,189
"1060",12825,"Sam Flanders",6,"Gold Coast",2001-07-24,182
"1061",12826,"Zac Foot",6,"Sydney",2000-12-24,181
"1062",12827,"Tom Hutchesson",6,"Greater Western Sydney",1995-04-04,177
"1063",12828,"Josh Honey",6,"Carlton",2001-10-17,184
"1064",12829,"Nicholas Reid",6,"West Coast",1995-09-04,188
"1065",12830,"Irving Mosquito",6,"Essendon",2000-08-24,176
"1066",12831,"Liam Henry",6,"Fremantle",2001-08-28,179
"1067",12832,"Jordon Butts",1,"Adelaide",1999-12-31,198
"1068",12833,"Tom Fullarton",6,"Brisbane Lions",1999-02-23,199
"1069",12834,"Xavier O'Neill",6,"West Coast",2000-08-03,185
"1070",12835,"Jake Riccardi",7,"Greater Western Sydney",1999-11-07,195
"1071",12836,"Thomson Dow",6,"Richmond",2001-10-16,182
"1072",12837,"Bailey J. Williams",6,"West Coast",2000-04-17,199
"1073",12838,"Keidean Coleman",5,"Brisbane Lions",2000-03-31,183
"1074",12839,"Max Lynch",6,"Collingwood",1998-09-12,200
"1075",12840,"Flynn Perez",6,"North Melbourne",2001-08-25,187
"1076",12841,"Damon Greaves",3,"Hawthorn",2000-04-25,186
"1077",12842,"Matthew Owies",6,"Carlton",1997-03-19,179
"1078",12843,"Hamish Brayshaw",6,"West Coast",1998-02-09,187
"1079",12844,"Ben Jarvis",6,"Geelong",2000-07-27,189
"1080",12845,"Jack Buckley",1,"Greater Western Sydney",1997-12-17,193
"1081",12846,"Finn Maginness",6,"Hawthorn",2001-02-23,187
"1082",12847,"Joel Amartey",6,"Sydney",1999-09-02,197
"1083",12848,"Luke Foley",6,"West Coast",1999-10-08,188
"1084",12849,"Jy Farrar",6,"Gold Coast",2001-12-07,191
